Label,Contour_0,Contour_1,Contour_2,Contour_3,Contour_4
Uninfected,12227.0,0.0,0.0,0.0,0.0
Parasitized,13551.0,40.5,0.0,0.0,0.0
Uninfected,8477.0,0.0,0.0,0.0,0.0
Uninfected,10667.0,0.0,0.0,0.0,0.0
Uninfected,11626.0,0.0,0.0,0.0,0.0
Uninfected,16956.5,0.0,0.0,0.0,0.0
Parasitized,14592.5,80.5,0.0,0.0,0.0
Uninfected,13168.5,0.0,0.0,0.0,0.0
Parasitized,12613.5,2.0,32.5,0.0,0.0
Uninfected,10950.5,0.0,0.0,0.0,0.0
Parasitized,16014.5,0.0,0.0,0.0,0.0
Uninfected,13922.0,0.0,0.0,0.0,0.0
Parasitized,11795.0,0.0,0.0,0.0,0.0
Parasitized,11131.5,2.0,2.0,0.0,0.0
Uninfected,13345.0,0.0,0.0,0.0,0.0
Uninfected,10827.0,0.0,0.0,0.0,0.0
Parasitized,11493.5,0.0,0.0,0.0,0.0
Parasitized,10843.0,0.0,0.0,0.0,0.0
Uninfected,14623.0,0.0,0.0,0.0,0.0
Uninfected,9829.5,0.0,0.0,0.0,0.0
Uninfected,12753.0,0.0,0.0,0.0,0.0
Uninfected,10846.0,0.0,0.0,0.0,0.0
Uninfected,7228.0,0.0,0.0,0.0,0.0
Parasitized,6759.5,50.5,0.0,0.0,0.0
Uninfected,11773.0,0.0,0.0,0.0,0.0
Parasitized,16020.0,73.5,0.0,0.0,0.0
Uninfected,11275.5,0.0,0.0,0.0,0.0
Parasitized,10613.0,11.5,7.5,0.0,0.0
Parasitized,12029.5,81.0,0.0,0.0,0.0
Uninfected,11712.5,0.0,0.0,0.0,0.0
Uninfected,15744.5,0.0,0.0,0.0,0.0
Parasitized,16592.5,71.5,0.0,0.0,0.0
Parasitized,59.0,18119.5,0.0,0.0,0.0
Parasitized,11497.0,0.0,0.0,0.0,0.0
Uninfected,12148.5,0.0,0.0,0.0,0.0
Parasitized,11677.0,78.0,0.0,0.0,0.0
Uninfected,9584.0,0.0,0.0,0.0,0.0
Uninfected,14466.0,0.0,0.0,0.0,0.0
Uninfected,10822.0,0.0,0.0,0.0,0.0
Uninfected,13436.0,0.0,0.0,0.0,0.0
Uninfected,9169.5,0.0,0.0,0.0,0.0
Parasitized,10657.5,52.0,0.0,0.0,0.0
Uninfected,11926.0,0.0,0.0,0.0,0.0
Parasitized,14620.5,0.0,0.0,0.0,0.0
Parasitized,14968.5,48.5,0.0,0.0,0.0
Parasitized,15693.0,17.5,0.0,0.0,0.0
Uninfected,17591.5,0.0,0.0,0.0,0.0
Uninfected,13986.5,0.0,0.0,0.0,0.0
Uninfected,14399.5,0.0,0.0,0.0,0.0
Parasitized,8835.0,0.0,0.0,0.0,0.0
Parasitized,13172.5,0.0,0.0,0.0,0.0
Parasitized,12721.0,36.0,0.0,0.0,0.0
Uninfected,10311.5,0.0,0.0,0.0,0.0
Uninfected,12959.5,0.0,0.0,0.0,0.0
Uninfected,7460.5,0.0,0.0,0.0,0.0
Parasitized,14544.5,49.0,0.0,0.0,0.0
Parasitized,9863.5,0.0,0.0,0.0,0.0
Uninfected,12130.0,0.0,0.0,0.0,0.0
Uninfected,6888.0,0.0,0.0,0.0,0.0
Uninfected,15517.0,0.0,0.0,0.0,0.0
Uninfected,8422.5,0.0,0.0,0.0,0.0
Parasitized,17216.5,0.0,0.0,0.0,0.0
Uninfected,12138.0,0.0,0.0,0.0,0.0
Parasitized,11685.5,0.0,0.0,0.0,0.0
Parasitized,10694.0,8.5,0.0,0.0,0.0
Parasitized,11469.5,0.0,0.0,0.0,0.0
Parasitized,14362.5,0.0,0.0,0.0,0.0
Uninfected,15266.5,0.0,0.0,0.0,0.0
Uninfected,11872.0,0.0,0.0,0.0,0.0
Parasitized,11818.0,0.0,0.0,0.0,0.0
Parasitized,8687.0,42.5,0.0,0.0,0.0
Uninfected,13857.0,0.0,0.0,0.0,0.0
Parasitized,19119.5,0.0,0.0,0.0,0.0
Parasitized,13575.0,37.0,47.0,14.0,0.0
Parasitized,14648.0,0.0,0.0,0.0,0.0
Parasitized,12098.5,0.0,0.0,0.0,0.0
Parasitized,14691.0,0.0,0.0,0.0,0.0
Uninfected,14737.0,0.0,0.0,0.0,0.0
Parasitized,10516.0,0.0,0.0,0.0,0.0
Parasitized,16766.0,54.5,0.0,0.0,0.0
Uninfected,10921.0,0.0,0.0,0.0,0.0
Parasitized,6105.0,0.0,0.0,0.0,0.0
Uninfected,11560.5,0.0,0.0,0.0,0.0
Uninfected,14742.0,0.0,0.0,0.0,0.0
Parasitized,12462.5,0.0,0.0,0.0,0.0
Parasitized,17737.0,19.0,0.0,0.0,0.0
Uninfected,14612.5,0.0,0.0,0.0,0.0
Parasitized,9038.0,0.0,0.0,0.0,0.0
Uninfected,12603.5,0.0,0.0,0.0,0.0
Parasitized,8913.5,14.5,0.0,0.0,0.0
Parasitized,7860.5,0.0,0.0,0.0,0.0
Parasitized,32584.5,0.0,0.0,0.0,0.0
Uninfected,9650.0,0.0,0.0,0.0,0.0
Parasitized,12794.5,54.0,0.0,0.0,0.0
Uninfected,10955.5,0.0,0.0,0.0,0.0
Uninfected,9353.5,0.0,0.0,0.0,0.0
Uninfected,12340.0,0.0,0.0,0.0,0.0
Uninfected,9404.0,0.0,0.0,0.0,0.0
Parasitized,16924.5,67.0,0.0,0.0,0.0
Uninfected,14503.0,0.0,0.0,0.0,0.0
Uninfected,10396.0,0.0,0.0,0.0,0.0
Parasitized,11981.5,84.0,0.0,0.0,0.0
Parasitized,9425.0,0.0,0.0,0.0,0.0
Parasitized,14853.0,48.0,71.0,0.0,0.0
Parasitized,13473.0,20.0,0.0,0.0,0.0
Parasitized,9097.0,78.5,0.0,0.0,0.0
Parasitized,13554.5,14.0,0.0,0.0,0.0
Uninfected,12441.5,0.0,0.0,0.0,0.0
Parasitized,8601.0,0.0,0.0,0.0,0.0
Parasitized,8786.5,0.0,0.0,0.0,0.0
Uninfected,11775.0,0.0,0.0,0.0,0.0
Parasitized,13173.0,0.0,0.0,0.0,0.0
Parasitized,19093.5,11.5,0.0,0.0,0.0
Uninfected,3998.0,0.0,0.0,0.0,0.0
Parasitized,10926.0,4.0,0.0,0.0,0.0
Uninfected,15283.5,0.0,0.0,0.0,0.0
Uninfected,14852.5,0.0,0.0,0.0,0.0
Uninfected,9319.5,0.0,0.0,0.0,0.0
Uninfected,11353.5,0.0,0.0,0.0,0.0
Uninfected,13344.0,0.0,0.0,0.0,0.0
Uninfected,15299.5,0.0,0.0,0.0,0.0
Parasitized,6825.0,89.0,0.0,0.0,0.0
Uninfected,15661.5,0.0,0.0,0.0,0.0
Uninfected,12123.5,0.0,0.0,0.0,0.0
Uninfected,14459.5,0.0,0.0,0.0,0.0
Uninfected,10525.5,0.0,0.0,0.0,0.0
Parasitized,12346.5,45.0,0.0,0.0,0.0
Parasitized,12839.5,0.0,0.0,0.0,0.0
Uninfected,10025.0,0.0,0.0,0.0,0.0
Parasitized,14215.0,43.5,0.0,0.0,0.0
Uninfected,13160.5,0.0,0.0,0.0,0.0
Uninfected,9864.5,0.0,0.0,0.0,0.0
Uninfected,15392.5,0.0,0.0,0.0,0.0
Uninfected,11957.5,0.0,0.0,0.0,0.0
Parasitized,10971.0,112.5,0.0,0.0,0.0
Parasitized,13858.0,0.0,0.0,0.0,0.0
Uninfected,12258.0,0.0,0.0,0.0,0.0
Uninfected,7638.0,0.0,0.0,0.0,0.0
Uninfected,14301.5,0.0,0.0,0.0,0.0
Parasitized,14385.0,0.0,0.0,0.0,0.0
Uninfected,13114.5,0.0,0.0,0.0,0.0
Uninfected,9324.0,0.0,0.0,0.0,0.0
Uninfected,10905.5,0.0,0.0,0.0,0.0
Parasitized,16726.0,0.0,0.0,0.0,0.0
Uninfected,12140.0,0.0,0.0,0.0,0.0
Uninfected,14650.5,0.0,0.0,0.0,0.0
Uninfected,10703.5,0.0,0.0,0.0,0.0
Uninfected,11784.0,0.0,0.0,0.0,0.0
Uninfected,8100.5,0.0,0.0,0.0,0.0
Uninfected,13983.0,0.0,0.0,0.0,0.0
Uninfected,9764.0,0.0,0.0,0.0,0.0
Uninfected,9978.5,0.0,0.0,0.0,0.0
Uninfected,12565.5,0.0,0.0,0.0,0.0
Parasitized,15801.5,0.0,0.0,0.0,0.0
Parasitized,17840.0,9.5,0.0,0.0,0.0
Uninfected,8623.0,0.0,0.0,0.0,0.0
Parasitized,11750.0,51.0,0.0,0.0,0.0
Parasitized,9819.5,0.0,0.0,0.0,0.0
Parasitized,7774.5,0.0,0.0,0.0,0.0
Parasitized,12582.5,50.5,0.0,0.0,0.0
Uninfected,13221.0,0.0,0.0,0.0,0.0
Uninfected,12672.0,0.0,0.0,0.0,0.0
Parasitized,17600.0,0.0,0.0,0.0,0.0
Uninfected,12158.0,0.0,0.0,0.0,0.0
Uninfected,16613.0,0.0,0.0,0.0,0.0
Parasitized,10063.5,0.0,0.0,0.0,0.0
Uninfected,13051.0,0.0,0.0,0.0,0.0
Parasitized,7350.0,0.0,0.0,0.0,0.0
Parasitized,10258.5,0.0,0.0,0.0,0.0
Parasitized,8859.5,0.0,0.0,0.0,0.0
Parasitized,18863.5,98.0,0.0,0.0,0.0
Uninfected,13917.0,0.0,0.0,0.0,0.0
Uninfected,11876.5,0.0,0.0,0.0,0.0
Uninfected,11719.5,0.0,0.0,0.0,0.0
Uninfected,16904.5,0.0,0.0,0.0,0.0
Parasitized,11797.5,0.0,0.0,0.0,0.0
Uninfected,12210.5,0.0,0.0,0.0,0.0
Uninfected,13773.5,0.0,0.0,0.0,0.0
Parasitized,14923.5,58.5,2.0,0.0,0.0
Parasitized,15979.5,59.0,109.5,79.0,0.0
Uninfected,20225.0,0.0,0.0,0.0,0.0
Uninfected,13599.0,11.0,0.0,0.0,0.0
Parasitized,14066.5,35.5,0.0,0.0,0.0
Parasitized,13299.0,0.0,0.0,0.0,0.0
Parasitized,12555.0,19.5,0.0,0.0,0.0
Parasitized,11736.5,0.0,0.0,0.0,0.0
Parasitized,12387.0,59.5,0.0,0.0,0.0
Uninfected,12416.5,0.0,0.0,0.0,0.0
Uninfected,10253.5,0.0,0.0,0.0,0.0
Uninfected,14012.0,0.0,0.0,0.0,0.0
Parasitized,9380.5,36.0,0.0,0.0,0.0
Parasitized,16227.5,0.0,0.0,0.0,0.0
Parasitized,10871.0,0.0,0.0,0.0,0.0
Uninfected,15372.0,0.0,0.0,0.0,0.0
Parasitized,14760.0,7.0,15.5,0.0,0.0
Uninfected,14613.5,0.0,0.0,0.0,0.0
Parasitized,7630.5,0.0,0.0,0.0,0.0
Uninfected,10318.0,0.0,0.0,0.0,0.0
Parasitized,11226.5,67.5,47.5,0.0,0.0
Parasitized,16387.0,4.0,0.0,0.0,0.0
Uninfected,14817.5,0.0,0.0,0.0,0.0
Uninfected,11212.0,0.0,0.0,0.0,0.0
Uninfected,10909.5,0.0,0.0,0.0,0.0
Uninfected,13768.0,0.0,0.0,0.0,0.0
Uninfected,11088.5,0.0,0.0,0.0,0.0
Parasitized,12072.5,47.0,0.0,0.0,0.0
Parasitized,15807.5,0.0,0.0,0.0,0.0
Uninfected,10088.5,0.0,0.0,0.0,0.0
Parasitized,16161.5,0.0,0.0,0.0,0.0
Uninfected,15389.0,0.0,0.0,0.0,0.0
Uninfected,11167.5,0.0,0.0,0.0,0.0
Uninfected,14984.0,0.0,0.0,0.0,0.0
Uninfected,12578.0,0.0,0.0,0.0,0.0
Uninfected,13512.5,0.0,0.0,0.0,0.0
Uninfected,12213.0,0.0,0.0,0.0,0.0
Uninfected,12549.0,0.0,0.0,0.0,0.0
Parasitized,8761.0,71.0,0.0,0.0,0.0
Parasitized,12310.5,10.5,0.0,0.0,0.0
Uninfected,9649.0,0.0,0.0,0.0,0.0
Uninfected,9107.0,0.0,0.0,0.0,0.0
Parasitized,15987.0,0.0,0.0,0.0,0.0
Parasitized,12532.5,0.0,0.0,0.0,0.0
Uninfected,13224.5,0.0,0.0,0.0,0.0
Parasitized,15070.5,0.0,0.0,0.0,0.0
Parasitized,13025.5,71.0,0.0,0.0,0.0
Parasitized,14122.5,42.5,0.0,0.0,0.0
Uninfected,14000.0,0.0,0.0,0.0,0.0
Uninfected,15221.0,0.0,0.0,0.0,0.0
Parasitized,5563.5,0.0,0.0,0.0,0.0
Parasitized,11213.5,0.0,0.0,0.0,0.0
Uninfected,11783.0,0.0,0.0,0.0,0.0
Parasitized,12178.0,60.0,0.0,0.0,0.0
Uninfected,10799.0,0.0,0.0,0.0,0.0
Uninfected,13952.0,0.0,0.0,0.0,0.0
Parasitized,13818.5,0.0,0.0,0.0,0.0
Parasitized,10584.0,23.5,23.5,55.0,0.0
Uninfected,14917.5,0.0,0.0,0.0,0.0
Parasitized,13954.5,0.0,0.0,0.0,0.0
Parasitized,15530.0,0.0,0.0,0.0,0.0
Uninfected,12697.0,0.0,0.0,0.0,0.0
Uninfected,13923.5,0.0,0.0,0.0,0.0
Uninfected,12365.0,0.0,0.0,0.0,0.0
Parasitized,17577.5,0.0,0.0,0.0,0.0
Uninfected,11481.5,0.0,0.0,0.0,0.0
Uninfected,12817.5,0.0,0.0,0.0,0.0
Parasitized,15997.5,48.0,0.0,0.0,0.0
Uninfected,13373.5,0.0,0.0,0.0,0.0
Parasitized,9747.5,0.0,0.0,0.0,0.0
Parasitized,12276.5,0.0,0.0,0.0,0.0
Uninfected,10286.0,0.0,0.0,0.0,0.0
Parasitized,9533.5,20.0,0.0,0.0,0.0
Parasitized,12979.0,0.0,0.0,0.0,0.0
Uninfected,12404.0,0.0,0.0,0.0,0.0
Parasitized,9935.0,24.5,0.0,0.0,0.0
Parasitized,14979.0,0.0,0.0,0.0,0.0
Uninfected,16328.0,0.0,0.0,0.0,0.0
Uninfected,12227.5,0.0,0.0,0.0,0.0
Parasitized,16762.0,37.0,0.0,0.0,0.0
Parasitized,10789.5,0.0,0.0,0.0,0.0
Parasitized,14740.0,0.0,0.0,0.0,0.0
Parasitized,11580.0,0.0,0.0,0.0,0.0
Parasitized,14715.5,0.0,0.0,0.0,0.0
Uninfected,10995.0,0.0,0.0,0.0,0.0
Uninfected,9650.0,0.0,0.0,0.0,0.0
Parasitized,10985.0,0.0,0.0,0.0,0.0
Uninfected,9570.0,0.0,0.0,0.0,0.0
Parasitized,12251.5,52.5,0.0,0.0,0.0
Uninfected,19341.5,0.0,0.0,0.0,0.0
Uninfected,13189.0,0.0,0.0,0.0,0.0
Uninfected,8235.5,0.0,0.0,0.0,0.0
Parasitized,17457.0,2.0,0.0,0.0,0.0
Uninfected,14983.5,0.0,0.0,0.0,0.0
Uninfected,18029.5,0.0,0.0,0.0,0.0
Uninfected,11992.5,0.0,0.0,0.0,0.0
Parasitized,11569.0,0.0,0.0,0.0,0.0
Uninfected,7312.5,0.0,0.0,0.0,0.0
Parasitized,13327.5,0.0,0.0,0.0,0.0
Parasitized,11329.5,66.5,0.0,0.0,0.0
Uninfected,9442.0,0.0,0.0,0.0,0.0
Uninfected,15044.0,0.0,0.0,0.0,0.0
Uninfected,13513.5,0.0,0.0,0.0,0.0
Uninfected,13588.0,0.0,0.0,0.0,0.0
Parasitized,7987.5,82.0,32.0,0.0,0.0
Uninfected,11041.0,0.0,0.0,0.0,0.0
Parasitized,12797.0,0.0,0.0,0.0,0.0
Parasitized,7356.5,0.0,0.0,0.0,0.0
Parasitized,12451.5,63.5,0.0,0.0,0.0
Uninfected,15913.5,0.0,0.0,0.0,0.0
Uninfected,12448.5,0.0,0.0,0.0,0.0
Parasitized,14889.0,0.0,0.0,0.0,0.0
Parasitized,13089.0,4.0,0.0,0.0,0.0
Uninfected,11945.5,0.0,0.0,0.0,0.0
Uninfected,11692.5,0.0,0.0,0.0,0.0
Parasitized,15739.5,0.0,0.0,0.0,0.0
Uninfected,12629.5,0.0,0.0,0.0,0.0
Uninfected,13599.5,0.0,0.0,0.0,0.0
Uninfected,10454.0,0.0,0.0,0.0,0.0
Uninfected,8705.5,0.0,0.0,0.0,0.0
Uninfected,15060.0,0.0,0.0,0.0,0.0
Parasitized,20418.0,18.5,13.5,0.0,0.0
Parasitized,11825.0,7.0,10.0,0.0,0.0
Parasitized,9921.5,12.0,18.0,44.5,0.0
Uninfected,11843.0,0.0,0.0,0.0,0.0
Uninfected,14595.5,0.0,0.0,0.0,0.0
Uninfected,9946.5,0.0,0.0,0.0,0.0
Uninfected,12018.5,0.0,0.0,0.0,0.0
Uninfected,570.0,18483.5,0.0,0.0,0.0
Uninfected,11357.0,0.0,0.0,0.0,0.0
Uninfected,11040.5,0.0,0.0,0.0,0.0
Parasitized,13398.0,8.0,0.0,0.0,0.0
Uninfected,10615.5,0.0,0.0,0.0,0.0
Parasitized,14120.5,0.0,0.0,0.0,0.0
Uninfected,15053.0,0.0,0.0,0.0,0.0
Parasitized,10357.0,0.0,0.0,0.0,0.0
Parasitized,12022.5,74.0,0.0,0.0,0.0
Parasitized,17618.0,0.0,0.0,0.0,0.0
Parasitized,7929.5,0.0,0.0,0.0,0.0
Parasitized,16420.5,27.0,0.0,0.0,0.0
Parasitized,18358.5,0.0,0.0,0.0,0.0
Parasitized,9273.0,39.0,0.0,0.0,0.0
Parasitized,5171.5,0.0,0.0,0.0,0.0
Uninfected,7114.5,0.0,0.0,0.0,0.0
Parasitized,13778.0,44.5,41.0,0.0,0.0
Uninfected,12094.0,0.0,0.0,0.0,0.0
Uninfected,13065.5,0.0,0.0,0.0,0.0
Parasitized,11499.0,0.0,0.0,0.0,0.0
Parasitized,10853.5,0.0,0.0,0.0,0.0
Parasitized,13858.5,0.0,0.0,0.0,0.0
Parasitized,10334.5,0.0,0.0,0.0,0.0
Parasitized,9851.0,0.0,0.0,0.0,0.0
Parasitized,15645.0,79.5,81.5,0.0,0.0
Uninfected,9745.5,0.0,0.0,0.0,0.0
Parasitized,7950.0,150.5,0.0,0.0,0.0
Uninfected,14516.5,0.0,0.0,0.0,0.0
Uninfected,11310.0,0.0,0.0,0.0,0.0
Uninfected,7169.5,0.0,0.0,0.0,0.0
Parasitized,12908.5,44.0,0.0,0.0,0.0
Parasitized,9486.5,0.0,0.0,0.0,0.0
Parasitized,13105.5,74.0,31.0,0.0,0.0
Uninfected,16783.0,0.0,0.0,0.0,0.0
Parasitized,12138.0,34.0,0.0,0.0,0.0
Uninfected,15203.5,0.0,0.0,0.0,0.0
Uninfected,15400.5,0.0,0.0,0.0,0.0
Parasitized,15130.5,0.0,0.0,0.0,0.0
Uninfected,12739.5,0.0,0.0,0.0,0.0
Parasitized,10584.5,0.0,0.0,0.0,0.0
Uninfected,10614.0,0.0,0.0,0.0,0.0
Parasitized,14727.0,0.0,0.0,0.0,0.0
Parasitized,14424.5,61.5,0.0,0.0,0.0
Parasitized,14460.0,82.0,0.0,0.0,0.0
Uninfected,7895.0,0.0,0.0,0.0,0.0
Parasitized,10171.0,0.0,0.0,0.0,0.0
Parasitized,14784.5,0.0,0.0,0.0,0.0
Parasitized,12124.5,0.0,0.0,0.0,0.0
Parasitized,11314.5,0.0,0.0,0.0,0.0
Uninfected,9428.5,0.0,0.0,0.0,0.0
Uninfected,12520.5,0.0,0.0,0.0,0.0
Parasitized,11659.5,0.0,0.0,0.0,0.0
Parasitized,13249.0,0.0,0.0,0.0,0.0
Parasitized,12751.5,46.5,0.0,0.0,0.0
Uninfected,11775.5,0.0,0.0,0.0,0.0
Uninfected,16765.0,0.0,0.0,0.0,0.0
Uninfected,10743.5,0.0,0.0,0.0,0.0
Parasitized,10188.5,0.0,0.0,0.0,0.0
Parasitized,10884.5,0.0,0.0,0.0,0.0
Uninfected,17445.5,0.0,0.0,0.0,0.0
Parasitized,12594.5,0.0,0.0,0.0,0.0
Uninfected,13027.0,0.0,0.0,0.0,0.0
Parasitized,10598.0,27.0,0.0,0.0,0.0
Uninfected,10609.0,0.0,0.0,0.0,0.0
Uninfected,2466.0,0.0,0.0,0.0,0.0
Parasitized,21307.5,0.0,0.0,0.0,0.0
Uninfected,12592.5,0.0,0.0,0.0,0.0
Uninfected,92.0,21522.0,0.0,0.0,0.0
Uninfected,13857.5,0.0,0.0,0.0,0.0
Parasitized,15945.5,0.0,0.0,0.0,0.0
Uninfected,12423.5,0.0,0.0,0.0,0.0
Uninfected,15318.5,0.0,0.0,0.0,0.0
Uninfected,12681.5,0.0,0.0,0.0,0.0
Uninfected,9318.5,0.0,0.0,0.0,0.0
Parasitized,13649.0,0.0,0.0,0.0,0.0
Uninfected,9311.5,0.0,0.0,0.0,0.0
Uninfected,7124.0,0.0,0.0,0.0,0.0
Uninfected,10180.0,0.0,0.0,0.0,0.0
Parasitized,12206.5,0.0,0.0,0.0,0.0
Uninfected,14704.5,0.0,0.0,0.0,0.0
Uninfected,10976.0,0.0,0.0,0.0,0.0
Uninfected,15877.5,0.0,0.0,0.0,0.0
Parasitized,8388.5,0.0,0.0,0.0,0.0
Parasitized,14721.5,0.0,0.0,0.0,0.0
Uninfected,10225.5,0.0,0.0,0.0,0.0
Parasitized,8940.5,0.0,0.0,0.0,0.0
Uninfected,18548.0,0.0,0.0,0.0,0.0
Uninfected,11234.5,0.0,0.0,0.0,0.0
Parasitized,16598.0,0.0,0.0,0.0,0.0
Parasitized,11298.0,0.0,0.0,0.0,0.0
Uninfected,13657.0,0.0,0.0,0.0,0.0
Parasitized,8700.0,0.0,0.0,0.0,0.0
Parasitized,6454.0,0.0,0.0,0.0,0.0
Uninfected,12352.0,0.0,0.0,0.0,0.0
Parasitized,10696.5,0.0,0.0,0.0,0.0
Uninfected,11065.5,0.0,0.0,0.0,0.0
Uninfected,13153.0,0.0,0.0,0.0,0.0
Uninfected,10093.0,0.0,0.0,0.0,0.0
Parasitized,13141.5,68.5,0.0,0.0,0.0
Parasitized,7199.5,125.0,0.0,0.0,0.0
Parasitized,12388.0,0.0,0.0,0.0,0.0
Uninfected,9207.0,0.0,0.0,0.0,0.0
Uninfected,13284.0,0.0,0.0,0.0,0.0
Uninfected,14562.0,0.0,0.0,0.0,0.0
Parasitized,9701.0,0.0,0.0,0.0,0.0
Uninfected,10698.0,0.0,0.0,0.0,0.0
Uninfected,14033.0,0.0,0.0,0.0,0.0
Uninfected,14254.5,0.0,0.0,0.0,0.0
Uninfected,22502.5,0.0,0.0,0.0,0.0
Parasitized,11602.5,0.0,0.0,0.0,0.0
Parasitized,12795.0,16.0,0.0,0.0,0.0
Parasitized,13723.0,28.5,0.0,0.0,0.0
Uninfected,11161.5,0.0,0.0,0.0,0.0
Parasitized,11482.5,0.0,0.0,0.0,0.0
Parasitized,11781.0,21.0,0.0,0.0,0.0
Parasitized,26406.5,51.0,317.5,0.0,0.0
Uninfected,11498.0,0.0,0.0,0.0,0.0
Uninfected,11904.5,0.0,0.0,0.0,0.0
Uninfected,5953.5,0.0,0.0,0.0,0.0
Parasitized,13018.5,26.5,0.0,0.0,0.0
Parasitized,16580.0,64.0,0.0,0.0,0.0
Uninfected,9816.0,0.0,0.0,0.0,0.0
Parasitized,9518.0,65.0,0.0,0.0,0.0
Parasitized,12207.0,19.0,65.5,0.0,0.0
Parasitized,17454.0,50.5,0.0,0.0,0.0
Parasitized,9259.0,0.0,0.0,0.0,0.0
Uninfected,12874.0,0.0,0.0,0.0,0.0
Parasitized,10849.5,0.0,0.0,0.0,0.0
Parasitized,7.0,16328.5,7.0,0.0,0.0
Uninfected,15491.5,0.0,0.0,0.0,0.0
Parasitized,11603.0,20.5,20.0,0.0,0.0
Uninfected,10453.5,0.0,0.0,0.0,0.0
Uninfected,10810.5,0.0,0.0,0.0,0.0
Parasitized,10208.0,48.5,0.0,0.0,0.0
Parasitized,18578.0,43.0,0.0,0.0,0.0
Parasitized,16469.5,66.0,0.0,0.0,0.0
Parasitized,16398.0,0.0,0.0,0.0,0.0
Uninfected,11348.5,0.0,0.0,0.0,0.0
Parasitized,16496.0,50.5,0.0,0.0,0.0
Parasitized,17005.5,36.5,0.0,0.0,0.0
Parasitized,11340.5,0.0,0.0,0.0,0.0
Parasitized,11311.5,22.5,0.0,0.0,0.0
Parasitized,19164.0,4.0,40.0,0.0,0.0
Parasitized,15131.5,11.0,0.0,0.0,0.0
Uninfected,5688.5,0.0,0.0,0.0,0.0
Uninfected,11411.5,0.0,0.0,0.0,0.0
Parasitized,15485.0,69.0,69.5,0.0,0.0
Uninfected,13107.0,0.0,0.0,0.0,0.0
Uninfected,16854.5,0.0,0.0,0.0,0.0
Uninfected,5.5,12250.0,0.0,0.0,0.0
Uninfected,14677.5,0.0,0.0,0.0,0.0
Parasitized,13740.5,64.0,58.0,0.0,0.0
Uninfected,13317.0,0.0,0.0,0.0,0.0
Uninfected,10317.0,0.0,0.0,0.0,0.0
Parasitized,12541.5,0.0,0.0,0.0,0.0
Uninfected,11010.0,0.0,0.0,0.0,0.0
Parasitized,12436.5,4.0,0.0,0.0,0.0
Uninfected,12255.5,0.0,0.0,0.0,0.0
Uninfected,11477.5,0.0,0.0,0.0,0.0
Uninfected,17493.0,0.0,0.0,0.0,0.0
Parasitized,11691.5,12.5,0.0,0.0,0.0
Parasitized,14589.5,8.0,2.0,2.0,22.0
Parasitized,12737.0,56.0,15.0,0.0,0.0
Uninfected,11353.5,0.0,0.0,0.0,0.0
Parasitized,12872.5,9.5,0.0,0.0,0.0
Uninfected,12197.5,0.0,0.0,0.0,0.0
Uninfected,11166.5,0.0,0.0,0.0,0.0
Uninfected,13351.0,0.0,0.0,0.0,0.0
Uninfected,5045.0,0.0,0.0,0.0,0.0
Uninfected,10604.5,0.0,0.0,0.0,0.0
Parasitized,11452.5,0.0,0.0,0.0,0.0
Parasitized,14378.0,46.5,0.0,0.0,0.0
Uninfected,13975.0,0.0,0.0,0.0,0.0
Parasitized,14313.0,58.5,0.0,0.0,0.0
Uninfected,11677.5,0.0,0.0,0.0,0.0
Parasitized,7567.0,0.0,0.0,0.0,0.0
Uninfected,11946.0,0.0,0.0,0.0,0.0
Parasitized,8668.5,0.0,0.0,0.0,0.0
Uninfected,13816.0,0.0,0.0,0.0,0.0
Uninfected,9303.0,0.0,0.0,0.0,0.0
Parasitized,7.0,95.0,22135.5,43.5,30.0
Uninfected,10543.0,0.0,0.0,0.0,0.0
Parasitized,11858.5,18.5,0.0,0.0,0.0
Uninfected,13765.0,0.0,0.0,0.0,0.0
Uninfected,9522.0,0.0,0.0,0.0,0.0
Uninfected,15304.5,0.0,0.0,0.0,0.0
Uninfected,13723.5,0.0,0.0,0.0,0.0
Parasitized,12297.5,44.0,0.0,0.0,0.0
Uninfected,12952.0,0.0,0.0,0.0,0.0
Parasitized,12856.0,0.0,0.0,0.0,0.0
Uninfected,9466.0,0.0,0.0,0.0,0.0
Uninfected,14476.5,2.0,0.0,0.0,0.0
Parasitized,15172.0,0.0,0.0,0.0,0.0
Uninfected,12776.0,0.0,0.0,0.0,0.0
Uninfected,13295.5,0.0,0.0,0.0,0.0
Uninfected,10800.5,0.0,0.0,0.0,0.0
Parasitized,9037.5,15.0,0.0,0.0,0.0
Parasitized,8373.0,25.5,0.0,0.0,0.0
Parasitized,13076.0,0.0,0.0,0.0,0.0
Parasitized,13041.0,5.5,0.0,0.0,0.0
Uninfected,13548.0,0.0,0.0,0.0,0.0
Uninfected,18975.5,0.0,0.0,0.0,0.0
Parasitized,8865.0,0.0,0.0,0.0,0.0
Parasitized,16416.5,7.0,0.0,0.0,0.0
Uninfected,11377.5,0.0,0.0,0.0,0.0
Uninfected,12139.5,0.0,0.0,0.0,0.0
Parasitized,12259.5,21.0,33.5,0.0,0.0
Uninfected,13315.0,0.0,0.0,0.0,0.0
Parasitized,9110.5,67.5,0.0,0.0,0.0
Parasitized,13359.0,28.5,0.0,0.0,0.0
Uninfected,11773.5,0.0,0.0,0.0,0.0
